1501, 1488, 1494, 1066, 2075, 2073, 1, 19486, 1301027909.94, 
1504, 1490, 1492, 1069, 2073, 2073, 1, 19487, 1301027910.25, 
1500, 1488, 1492, 1069, 2073, 2073, 1, 19449, 1301027910.55, 
1501, 1491, 1491, 1068, 2075, 2072, 1, 19432, 1301027910.86, 
1501, 1487, 1494, 1070, 2073, 2072, 1, 19408, 1301027911.15, 
1500, 1488, 1492, 1068, 2073, 2073, 1, 19481, 1301027911.46, 
1500, 1489, 1491, 1071, 2073, 2074, 1, 19477, 1301027911.75, 
1501, 1490, 1493, 1070, 2074, 2072, 1, 19471, 1301027912.08, 
1500, 1488, 1493, 1070, 2074, 2072, 1, 19434, 1301027912.35, 
1504, 1486, 1495, 1068, 2076, 2069, 1, 19492, 1301027912.68, 
1494, 1489, 1492, 1074, 2074, 2074, 1, 19507, 1301027912.96, 
1494, 1488, 1493, 1070, 2074, 2072, 1, 19413, 1301027913.29, 
1492, 1491, 1491, 1072, 2074, 2072, 1, 19473, 1301027913.57, 
1490, 1490, 1493, 1068, 2073, 2071, 1, 19458, 1301027913.89, 
1491, 1488, 1493, 1069, 2074, 2071, 1, 19454, 1301027914.17, 
1489, 1491, 1494, 1067, 2079, 2067, 1, 19431, 1301027914.5, 
1495, 1486, 1494, 1069, 2072, 2073, 1, 19477, 1301027914.77, 
1490, 1491, 1495, 1070, 2073, 2073, 1, 19442, 1301027915.11, 
1494, 1485, 1492, 1066, 2073, 2073, 1, 19430, 1301027915.37, 
1494, 1486, 1494, 1066, 2074, 2072, 1, 19472, 1301027915.71, 
1492, 1489, 1495, 1071, 2073, 2070, 1, 19440, 1301027915.98, 
1493, 1488, 1492, 1083, 2074, 2075, 1, 19476, 1301027916.32, 
1491, 1488, 1491, 1081, 2075, 2073, 1, 19461, 1301027916.58, 
1493, 1488, 1493, 1080, 2073, 2072, 1, 19483, 1301027916.93, 
1493, 1487, 1491, 1079, 2075, 2072, 1, 19476, 1301027917.18, 
1493, 1486, 1493, 1087, 2074, 2072, 1, 19451, 1301027917.54, 
1493, 1488, 1491, 1100, 2072, 2074, 1, 19524, 1301027917.79, 
1492, 1488, 1493, 1096, 2075, 2070, 1, 19505, 1301027918.14, 
1491, 1484, 1493, 1100, 2075, 2071, 1, 19524, 1301027918.39, 
1494, 1486, 1492, 1079, 2073, 2071, 1, 19517, 1301027918.74, 
1493, 1488, 1492, 1068, 2076, 2070, 1, 19455, 1301027918.99, 
1488, 1482, 1494, 1069, 2070, 971, 0, 17178, 1301027919.35, 
1491, 1489, 1495, 1064, 2074, 967, 0, 17214, 1301027919.59, 
1500, 1489, 1491, 1069, 2071, 967, 0, 17228, 1301027919.96, 
1491, 1492, 1494, 1064, 2072, 965, 0, 17214, 1301027920.2, 
1495, 1489, 1488, 1069, 2077, 968, 0, 17238, 1301027920.5, 
1491, 1490, 1491, 1068, 2075, 969, 0, 17234, 1301027920.8, 
1492, 1489, 1500, 1066, 2066, 970, 0, 17225, 1301027921.1, 
1491, 1488, 1493, 1071, 2073, 965, 0, 17229, 1301027921.4, 
