1265, 1278, 1250, 1275, 2075, 2073, 1, 1301027909.91, 
1260, 1271, 1261, 1275, 2073, 2073, 1, 1301027910.22, 
1264, 1259, 1271, 1241, 2073, 2073, 1, 1301027910.52, 
1260, 1244, 1256, 1254, 2075, 2072, 1, 1301027910.84, 
1261, 1233, 1259, 1240, 2073, 2072, 1, 1301027911.12, 
1261, 1272, 1269, 1266, 2073, 2073, 1, 1301027911.44, 
1266, 1270, 1277, 1246, 2073, 2074, 1, 1301027911.73, 
1264, 1266, 1278, 1244, 2074, 2072, 1, 1301027912.06, 
1257, 1243, 1252, 1266, 2074, 2072, 1, 1301027912.33, 
1263, 1278, 1264, 1271, 2076, 2069, 1, 1301027912.65, 
1267, 1284, 1270, 1268, 2074, 2074, 1, 1301027912.93, 
1259, 1237, 1257, 1250, 2074, 2072, 1, 1301027913.26, 
1260, 1266, 1267, 1269, 2074, 2072, 1, 1301027913.54, 
1259, 1264, 1273, 1260, 2073, 2071, 1, 1301027913.87, 
1262, 1264, 1250, 1274, 2074, 2071, 1, 1301027914.14, 
1260, 1250, 1267, 1248, 2079, 2067, 1, 1301027914.47, 
1263, 1275, 1264, 1268, 2072, 2073, 1, 1301027914.74, 
1261, 1252, 1257, 1261, 2073, 2073, 1, 1301027915.09, 
1262, 1254, 1256, 1256, 2073, 2073, 1, 1301027915.35, 
1262, 1274, 1259, 1272, 2074, 2072, 1, 1301027915.69, 
1263, 1255, 1262, 1254, 2073, 2070, 1, 1301027915.95, 
1263, 1255, 1274, 1257, 2074, 2075, 1, 1301027916.29, 
1264, 1252, 1275, 1250, 2075, 2073, 1, 1301027916.55, 
1266, 1268, 1273, 1259, 2073, 2072, 1, 1301027916.9, 
1270, 1269, 1261, 1259, 2075, 2072, 1, 1301027917.15, 
1261, 1246, 1270, 1250, 2074, 2072, 1, 1301027917.52, 
1273, 1272, 1267, 1275, 2072, 2074, 1, 1301027917.76, 
1270, 1266, 1270, 1267, 2075, 2070, 1, 1301027918.12, 
1271, 1273, 1278, 1269, 2075, 2071, 1, 1301027918.36, 
1265, 1287, 1281, 1272, 2073, 2071, 1, 1301027918.71, 
1260, 1262, 1261, 1266, 2076, 2070, 1, 1301027918.96, 
1260, 1232, 1257, 1243, 2070, 971, 0, 1301027919.32, 
1255, 1246, 1263, 1258, 2074, 967, 0, 1301027919.56, 
1262, 1254, 1262, 1254, 2071, 967, 0, 1301027919.93, 
1260, 1254, 1261, 1253, 2072, 965, 0, 1301027920.17, 
1262, 1256, 1263, 1255, 2077, 968, 0, 1301027920.47, 
1261, 1256, 1263, 1255, 2075, 969, 0, 1301027920.77, 
1261, 1257, 1262, 1255, 2066, 970, 0, 1301027921.08, 
1262, 1257, 1264, 1256, 2073, 965, 0, 1301027921.38, 
