376, 0, 708, -1, 
381, 0, 713, -1, 
365, 0, 697, -1, 
344, 0, 676, -1, 
338, 0, 670, -1, 
385, 0, 717, -1, 
360, 0, 692, -1, 
392, 0, 724, -1, 
378, 0, 710, -1, 
378, 0, 710, -1, 
373, 0, 705, -1, 
386, 0, 718, -1, 
378, 0, 710, -1, 
374, 0, 706, -1, 
376, 0, 708, -1, 
355, 0, 687, -1, 
384, 0, 716, -1, 
344, 0, 676, -1, 
353, 0, 685, -1, 
362, 0, 694, -1, 
358, 0, 690, -1, 
356, 0, 688, -1, 
368, 0, 700, -1, 
370, 0, 702, -1, 
382, 0, 714, -1, 
336, 0, 668, -1, 
363, 0, 695, -1, 
370, 0, 702, -1, 
344, 0, 676, -1, 
367, 0, 699, -1, 
361, 0, 693, -1, 
350, 0, 682, -1, 
344, 0, 676, -1, 
374, 0, 706, -1, 
343, 0, 675, -1, 
329, 0, 661, -1, 
364, 0, 696, -1, 
356, 0, 688, -1, 
316, 0, 648, -1, 
361, 0, 693, -1, 
270, 0, 602, -1, 
293, 0, 625, -1, 
440, 0, 772, -1, 
459, 0, 791, -1, 
414, 0, 746, -1, 
392, 0, 724, -1, 
442, 0, 774, -1, 
398, 0, 730, -1, 
443, 0, 775, -1, 
415, 0, 747, -1, 
406, 0, 738, -1, 
387, 0, 719, -1, 
372, 0, 704, -1, 
376, 0, 708, -1, 
382, 0, 714, -1, 
354, 0, 686, -1, 
317, 0, 649, -1, 
342, 0, 674, -1, 
345, 0, 677, -1, 
361, 0, 693, -1, 
365, 0, 697, -1, 
368, 0, 700, -1, 
323, 0, 655, -1, 
343, 0, 675, -1, 
375, 0, 707, -1, 
350, 0, 682, -1, 
354, 0, 686, -1, 
339, 0, 671, -1, 
365, 0, 697, -1, 
389, 0, 721, -1, 
340, 0, 672, -1, 
326, 0, 658, -1, 
292, 0, 624, -1, 
324, 0, 656, -1, 
368, 0, 700, -1, 
437, 0, 769, -1, 
431, 0, 763, -1, 
434, 0, 766, -1, 
452, 0, 784, -1, 
377, 0, 709, -1, 
427, 0, 759, -1, 
389, 0, 721, -1, 
408, 0, 740, -1, 
401, 0, 733, -1, 
375, 0, 707, -1, 
374, 0, 706, -1, 
379, 0, 711, -1, 
367, 0, 699, -1, 
345, 0, 677, -1, 
366, 0, 698, -1, 
374, 0, 706, -1, 
373, 0, 705, -1, 
353, 0, 685, -1, 
355, 0, 687, -1, 
341, 0, 673, -1, 
379, 0, 711, -1, 
354, 0, 686, -1, 
278, 0, 610, -1, 
292, 0, 624, -1, 
332, 0, 664, -1, 
381, 0, 713, -1, 
431, 0, 763, -1, 
417, 0, 749, -1, 
349, 0, 681, -1, 
342, 0, 674, -1, 
375, 0, 707, -1, 
377, 0, 709, -1, 
317, 0, 649, -1, 
356, 0, 688, -1, 
401, 0, 733, -1, 
445, 0, 777, -1, 
445, 0, 777, -1, 
435, 0, 767, -1, 
402, 0, 734, -1, 
380, 0, 712, -1, 
376, 0, 708, -1, 
371, 0, 703, -1, 
380, 0, 712, -1, 
356, 0, 688, -1, 
362, 0, 694, -1, 
358, 0, 690, -1, 
324, 0, 656, -1, 
352, 0, 684, -1, 
341, 0, 673, -1, 
352, 0, 684, -1, 
392, 0, 724, -1, 
378, 0, 710, -1, 
320, 0, 652, -1, 
309, 0, 641, -1, 
393, 0, 725, -1, 
451, 0, 783, -1, 
412, 0, 744, -1, 
399, 0, 731, -1, 
360, 0, 692, -1, 
353, 0, 685, -1, 
340, 0, 672, -1, 
285, 0, 617, -1, 
326, 0, 658, -1, 
353, 0, 685, -1, 
400, 0, 732, -1, 
364, 0, 696, -1, 
359, 0, 691, -1, 
346, 0, 678, -1, 
357, 0, 689, -1, 
368, 0, 700, -1, 
368, 0, 700, -1, 
372, 0, 704, -1, 
378, 0, 710, -1, 
359, 0, 691, -1, 
367, 0, 699, -1, 
345, 0, 677, -1, 
365, 0, 697, -1, 
354, 0, 686, -1, 
359, 0, 691, -1, 
374, 0, 706, -1, 
353, 0, 685, -1, 
358, 0, 690, -1, 
368, 0, 700, -1, 
369, 0, 701, -1, 
369, 0, 701, -1, 
358, 0, 690, -1, 
349, 0, 681, -1, 
354, 0, 686, -1, 
358, 0, 690, -1, 
402, 0, 734, -1, 
472, 0, 804, -1, 
474, 0, 806, -1, 
733, 0, 1065, -1, 
460, 0, 792, -1, 
272, 0, 604, -1, 
312, 0, 644, -1, 
358, 0, 690, -1, 
369, 0, 701, -1, 
390, 0, 722, -1, 
409, 0, 741, -1, 
330, 0, 662, -1, 
337, 0, 669, -1, 
345, 0, 677, -1, 
344, 0, 676, -1, 
333, 0, 665, -1, 
347, 0, 679, -1, 
359, 0, 691, -1, 
357, 0, 689, -1, 
372, 0, 704, -1, 
301, 0, 633, -1, 
251, 0, 583, -1, 
278, 0, 610, -1, 
339, 0, 671, -1, 
286, 0, 618, -1, 
433, 0, 765, -1, 
380, 0, 712, -1, 
391, 0, 723, -1, 
438, 0, 770, -1, 
472, 0, 804, -1, 
454, 0, 786, -1, 
396, 0, 728, -1, 
390, 0, 722, -1, 
394, 0, 726, -1, 
383, 0, 715, -1, 
385, 0, 717, -1, 
346, 0, 678, -1, 
335, 0, 667, -1, 
291, 0, 623, -1, 
194, 0, 526, -1, 
291, 0, 623, -1, 
355, 0, 687, -1, 
393, 0, 725, -1, 
392, 0, 724, -1, 
399, 0, 731, -1, 
377, 0, 709, -1, 
381, 0, 713, -1, 
388, 0, 720, -1, 
377, 0, 709, -1, 
356, 0, 688, -1, 
350, 0, 682, -1, 
360, 0, 692, -1, 
379, 0, 711, -1, 
371, 0, 703, -1, 
353, 0, 685, -1, 
354, 0, 686, -1, 
360, 0, 692, -1, 
362, 0, 694, -1, 
363, 0, 695, -1, 
353, 0, 685, -1, 
375, 0, 707, -1, 
366, 0, 698, -1, 
347, 0, 679, -1, 
358, 0, 690, -1, 
359, 0, 691, -1, 
361, 0, 693, -1, 
301, 0, 633, -1, 
242, 0, 574, -1, 
246, 0, 578, -1, 
311, 0, 643, -1, 
383, 0, 715, -1, 
639, 0, 971, -1, 
392, 0, 724, -1, 
562, 0, 894, -1, 
656, 0, 988, -1, 
564, 0, 896, -1, 
324, 0, 656, -1, 
381, 0, 713, -1, 
374, 0, 706, -1, 
321, 0, 653, -1, 
323, 0, 655, -1, 
377, 0, 709, -1, 
351, 0, 683, -1, 
463, 0, 795, -1, 
434, 0, 766, -1, 
412, 0, 744, -1, 
401, 0, 733, -1, 
362, 0, 694, -1, 
373, 0, 705, -1, 
359, 0, 691, -1, 
363, 0, 695, -1, 
355, 0, 687, -1, 
375, 0, 707, -1, 
371, 0, 703, -1, 
373, 0, 705, -1, 
358, 0, 690, -1, 
396, 0, 728, -1, 
417, 0, 749, -1, 
400, 0, 732, -1, 
327, 0, 659, -1, 
355, 0, 687, -1, 
402, 0, 734, -1, 
387, 0, 719, -1, 
355, 0, 687, -1, 
362, 0, 694, -1, 
355, 0, 687, -1, 
359, 0, 691, -1, 
368, 0, 700, -1, 
374, 0, 706, -1, 
352, 0, 684, -1, 
358, 0, 690, -1, 
346, 0, 678, -1, 
354, 0, 686, -1, 
372, 0, 704, -1, 
359, 0, 691, -1, 
360, 0, 692, -1, 
354, 0, 686, -1, 
340, 0, 672, -1, 
353, 0, 685, -1, 
298, 0, 630, -1, 
338, 0, 670, -1, 
351, 0, 683, -1, 
353, 0, 685, -1, 
349, 0, 681, -1, 
365, 0, 697, -1, 
333, 0, 665, -1, 
352, 0, 684, -1, 
370, 0, 702, -1, 
380, 0, 712, -1, 
375, 0, 707, -1, 
371, 0, 703, -1, 
357, 0, 689, -1, 
352, 0, 684, -1, 
352, 0, 684, -1, 
344, 0, 676, -1, 
341, 0, 673, -1, 
298, 0, 630, -1, 
234, 0, 566, -1, 
352, 0, 684, -1, 
318, 0, 650, -1, 
373, 0, 705, -1, 
437, 0, 769, -1, 
345, 0, 677, -1, 
358, 0, 690, -1, 
351, 0, 683, -1, 
390, 0, 722, -1, 
389, 0, 721, -1, 
407, 0, 739, -1, 
371, 0, 703, -1, 
368, 0, 700, -1, 
360, 0, 692, -1, 
369, 0, 701, -1, 
349, 0, 681, -1, 
358, 0, 690, -1, 
341, 0, 673, -1, 
360, 0, 692, -1, 
343, 0, 675, -1, 
351, 0, 683, -1, 
362, 0, 694, -1, 
373, 0, 705, -1, 
360, 0, 692, -1, 
363, 0, 695, -1, 
350, 0, 682, -1, 
358, 0, 690, -1, 
354, 0, 686, -1, 
356, 0, 688, -1, 
360, 0, 692, -1, 
364, 0, 696, -1, 
347, 0, 679, -1, 
362, 0, 694, -1, 
344, 0, 676, -1, 
345, 0, 677, -1, 
322, 0, 654, -1, 
411, 0, 743, -1, 
380, 0, 712, -1, 
370, 0, 702, -1, 
368, 0, 700, -1, 
351, 0, 683, -1, 
361, 0, 693, -1, 
355, 0, 687, -1, 
362, 0, 694, -1, 
340, 0, 672, -1, 
345, 0, 677, -1, 
361, 0, 693, -1, 
357, 0, 689, -1, 
310, 0, 642, -1, 
354, 0, 686, -1, 
407, 0, 739, -1, 
381, 0, 713, -1, 
384, 0, 716, -1, 
358, 0, 690, -1, 
340, 0, 672, -1, 
365, 0, 697, -1, 
353, 0, 685, -1, 
369, 0, 701, -1, 
328, 0, 660, -1, 
402, 0, 734, -1, 
406, 0, 738, -1, 
373, 0, 705, -1, 
370, 0, 702, -1, 
344, 0, 676, -1, 
359, 0, 691, -1, 
360, 0, 692, -1, 
346, 0, 678, -1, 
320, 0, 652, -1, 
288, 0, 620, -1, 
286, 0, 618, -1, 
307, 0, 639, -1, 
330, 0, 662, -1, 
464, 0, 796, -1, 
472, 0, 804, -1, 
482, 0, 814, -1, 
462, 0, 794, -1, 
492, 0, 824, -1, 
413, 0, 745, -1, 
381, 0, 713, -1, 
353, 0, 685, -1, 
370, 0, 702, -1, 
360, 0, 692, -1, 
398, 0, 730, -1, 
367, 0, 699, -1, 
357, 0, 689, -1, 
352, 0, 684, -1, 
349, 0, 681, -1, 
361, 0, 693, -1, 
355, 0, 687, -1, 
368, 0, 700, -1, 
346, 0, 678, -1, 
345, 0, 677, -1, 
355, 0, 687, -1, 
349, 0, 681, -1, 
352, 0, 684, -1, 
371, 0, 703, -1, 
358, 0, 690, -1, 
365, 0, 697, -1, 
353, 0, 685, -1, 
351, 0, 683, -1, 
338, 0, 670, -1, 
338, 0, 670, -1, 
346, 0, 678, -1, 
318, 0, 650, -1, 
244, 0, 576, -1, 
321, 0, 653, -1, 
318, 0, 650, -1, 
355, 0, 687, -1, 
354, 0, 686, -1, 
347, 0, 679, -1, 
356, 0, 688, -1, 
250, 0, 582, -1, 
471, 0, 803, -1, 
420, 0, 752, -1, 
391, 0, 723, -1, 
368, 0, 700, -1, 
366, 0, 698, -1, 
341, 0, 673, -1, 
353, 0, 685, -1, 
328, 0, 660, -1, 
367, 0, 699, -1, 
382, 0, 714, -1, 
392, 0, 724, -1, 
469, 0, 801, -1, 
593, 0, 925, -1, 
304, 0, 636, -1, 
220, 0, 552, -1, 
214, 0, 546, -1, 
299, 0, 631, -1, 
304, 0, 636, -1, 
366, 0, 698, -1, 
374, 0, 706, -1, 
401, 0, 733, -1, 
413, 0, 745, -1, 
370, 0, 702, -1, 
366, 0, 698, -1, 
368, 0, 700, -1, 
388, 0, 720, -1, 
474, 0, 806, -1, 
465, 0, 797, -1, 
411, 0, 743, -1, 
394, 0, 726, -1, 
355, 0, 687, -1, 
350, 0, 682, -1, 
347, 0, 679, -1, 
312, 0, 644, -1, 
252, 0, 584, -1, 
344, 0, 676, -1, 
356, 0, 688, -1, 
367, 0, 699, -1, 
370, 0, 702, -1, 
380, 0, 712, -1, 
346, 0, 678, -1, 
360, 0, 692, -1, 
350, 0, 682, -1, 
338, 0, 670, -1, 
328, 0, 660, -1, 
362, 0, 694, -1, 
356, 0, 688, -1, 
367, 0, 699, -1, 
334, 0, 666, -1, 
363, 0, 695, -1, 
342, 0, 674, -1, 
338, 0, 670, -1, 
353, 0, 685, -1, 
355, 0, 687, -1, 
366, 0, 698, -1, 
362, 0, 694, -1, 
353, 0, 685, -1, 
346, 0, 678, -1, 
364, 0, 696, -1, 
343, 0, 675, -1, 
354, 0, 686, -1, 
366, 0, 698, -1, 
352, 0, 684, -1, 
375, 0, 707, -1, 
360, 0, 692, -1, 
355, 0, 687, -1, 
308, 0, 640, -1, 
385, 0, 717, -1, 
393, 0, 725, -1, 
329, 0, 661, -1, 
332, 0, 664, -1, 
383, 0, 715, -1, 
354, 0, 686, -1, 
345, 0, 677, -1, 
360, 0, 692, -1, 
355, 0, 687, -1, 
359, 0, 691, -1, 
343, 0, 675, -1, 
368, 0, 700, -1, 
365, 0, 697, -1, 
367, 0, 699, -1, 
359, 0, 691, -1, 
359, 0, 691, -1, 
360, 0, 692, -1, 
359, 0, 691, -1, 
358, 0, 690, -1, 
355, 0, 687, -1, 
351, 0, 683, -1, 
342, 0, 674, -1, 
344, 0, 676, -1, 
348, 0, 680, -1, 
364, 0, 696, -1, 
354, 0, 686, -1, 
356, 0, 688, -1, 
344, 0, 676, -1, 
363, 0, 695, -1, 
354, 0, 686, -1, 
365, 0, 697, -1, 
342, 0, 674, -1, 
352, 0, 684, -1, 
372, 0, 704, -1, 
377, 0, 709, -1, 
422, 0, 754, -1, 
475, 0, 807, -1, 
353, 0, 685, -1, 
326, 0, 658, -1, 
308, 0, 640, -1, 
322, 0, 654, -1, 
351, 0, 683, -1, 
340, 0, 672, -1, 
354, 0, 686, -1, 
332, 0, 664, -1, 
387, 0, 719, -1, 
349, 0, 681, -1, 
313, 0, 645, -1, 
299, 0, 631, -1, 
338, 0, 670, -1, 
355, 0, 687, -1, 
347, 0, 679, -1, 
341, 0, 673, -1, 
344, 0, 676, -1, 
359, 0, 691, -1, 
345, 0, 677, -1, 
334, 0, 666, -1, 
342, 0, 674, -1, 
356, 0, 688, -1, 
347, 0, 679, -1, 
340, 0, 672, -1, 
354, 0, 686, -1, 
344, 0, 676, -1, 
352, 0, 684, -1, 
356, 0, 688, -1, 
346, 0, 678, -1, 
348, 0, 680, -1, 
346, 0, 678, -1, 
363, 0, 695, -1, 
336, 0, 668, -1, 
350, 0, 682, -1, 
330, 0, 662, -1, 
344, 0, 676, -1, 
309, 0, 641, -1, 
363, 0, 695, -1, 
432, 0, 764, -1, 
393, 0, 725, -1, 
382, 0, 714, -1, 
369, 0, 701, -1, 
343, 0, 675, -1, 
367, 0, 699, -1, 
364, 0, 696, -1, 
338, 0, 670, -1, 
369, 0, 701, -1, 
338, 0, 670, -1, 
340, 0, 672, -1, 
335, 0, 667, -1, 
355, 0, 687, -1, 
362, 0, 694, -1, 
344, 0, 676, -1, 
348, 0, 680, -1, 
339, 0, 671, -1, 
361, 0, 693, -1, 
347, 0, 679, -1, 
366, 0, 698, -1, 
359, 0, 691, -1, 
360, 0, 692, -1, 
351, 0, 683, -1, 
365, 0, 697, -1, 
353, 0, 685, -1, 
363, 0, 695, -1, 
355, 0, 687, -1, 
364, 0, 696, -1, 
355, 0, 687, -1, 
346, 0, 678, -1, 
340, 0, 672, -1, 
359, 0, 691, -1, 
337, 0, 669, -1, 
348, 0, 680, -1, 
346, 0, 678, -1, 
348, 0, 680, -1, 
362, 0, 694, -1, 
331, 0, 663, -1, 
342, 0, 674, -1, 
355, 0, 687, -1, 
322, 0, 654, -1, 
191, 0, 523, -1, 
191, 0, 523, -1, 
259, 0, 591, -1, 
311, 0, 643, -1, 
353, 0, 685, -1, 
376, 0, 708, -1, 
351, 0, 683, -1, 
351, 0, 683, -1, 
361, 0, 693, -1, 
342, 0, 674, -1, 
358, 0, 690, -1, 
427, 0, 759, -1, 
507, 0, 839, -1, 
451, 0, 783, -1, 
221, 0, 553, -1, 
529, 0, 861, -1, 
420, 0, 752, -1, 
488, 0, 820, -1, 
436, 0, 768, -1, 
368, 0, 700, -1, 
363, 0, 695, -1, 
337, 0, 669, -1, 
337, 0, 669, -1, 
321, 0, 653, -1, 
360, 0, 692, -1, 
390, 0, 722, -1, 
332, 0, 664, -1, 
349, 0, 681, -1, 
407, 0, 739, -1, 
382, 0, 714, -1, 
363, 0, 695, -1, 
359, 0, 691, -1, 
358, 0, 690, -1, 
350, 0, 682, -1, 
361, 0, 693, -1, 
362, 0, 694, -1, 
363, 0, 695, -1, 
354, 0, 686, -1, 
349, 0, 681, -1, 
314, 0, 646, -1, 
383, 0, 715, -1, 
374, 0, 706, -1, 
341, 0, 673, -1, 
366, 0, 698, -1, 
344, 0, 676, -1, 
424, 0, 756, -1, 
381, 0, 713, -1, 
332, 0, 664, -1, 
303, 0, 635, -1, 
350, 0, 682, -1, 
347, 0, 679, -1, 
343, 0, 675, -1, 
359, 0, 691, -1, 
359, 0, 691, -1, 
363, 0, 695, -1, 
357, 0, 689, -1, 
377, 0, 709, -1, 
498, 0, 830, -1, 
518, 0, 850, -1, 
494, 0, 826, -1, 
470, 0, 802, -1, 
457, 0, 789, -1, 
443, 0, 775, -1, 
432, 0, 764, -1, 
402, 0, 734, -1, 
403, 0, 735, -1, 
501, 0, 833, -1, 
471, 0, 803, -1, 
419, 0, 751, -1, 
416, 0, 748, -1, 
407, 0, 739, -1, 
408, 0, 740, -1, 
404, 0, 736, -1, 
391, 0, 723, -1, 
399, 0, 731, -1, 
393, 0, 725, -1, 
387, 0, 719, -1, 
379, 0, 711, -1, 
378, 0, 710, -1, 
358, 0, 690, -1, 
366, 0, 698, -1, 
359, 0, 691, -1, 
389, 0, 721, -1, 
366, 0, 698, -1, 
381, 0, 713, -1, 
357, 0, 689, -1, 
377, 0, 709, -1, 
385, 0, 717, -1, 
376, 0, 708, -1, 
375, 0, 707, -1, 
396, 0, 728, -1, 
363, 0, 695, -1, 
389, 0, 721, -1, 
408, 0, 740, -1, 
383, 0, 715, -1, 
386, 0, 718, -1, 
397, 0, 729, -1, 
393, 0, 725, -1, 
399, 0, 731, -1, 
401, 0, 733, -1, 
377, 0, 709, -1, 
392, 0, 724, -1, 
389, 0, 721, -1, 
376, 0, 708, -1, 
373, 0, 705, -1, 
376, 0, 708, -1, 
393, 0, 725, -1, 
374, 0, 706, -1, 
391, 0, 723, -1, 
385, 0, 717, -1, 
365, 0, 697, -1, 
383, 0, 715, -1, 
361, 0, 693, -1, 
384, 0, 716, -1, 
361, 0, 693, -1, 
384, 0, 716, -1, 
380, 0, 712, -1, 
402, 0, 734, -1, 
375, 0, 707, -1, 
379, 0, 711, -1, 
352, 0, 684, -1, 
376, 0, 708, -1, 
424, 0, 756, -1, 
433, 0, 765, -1, 
433, 0, 765, -1, 
402, 0, 734, -1, 
314, 0, 646, -1, 
316, 0, 648, -1, 
341, 0, 673, -1, 
369, 0, 701, -1, 
377, 0, 709, -1, 
398, 0, 730, -1, 
404, 0, 736, -1, 
399, 0, 731, -1, 
380, 0, 712, -1, 
393, 0, 725, -1, 
385, 0, 717, -1, 
383, 0, 715, -1, 
389, 0, 721, -1, 
388, 0, 720, -1, 
384, 0, 716, -1, 
368, 0, 700, -1, 
385, 0, 717, -1, 
381, 0, 713, -1, 
359, 0, 691, -1, 
391, 0, 723, -1, 
385, 0, 717, -1, 
377, 0, 709, -1, 
383, 0, 715, -1, 
383, 0, 715, -1, 
348, 0, 680, -1, 
362, 0, 694, -1, 
313, 0, 645, -1, 
370, 0, 702, -1, 
404, 0, 736, -1, 
345, 0, 677, -1, 
387, 0, 719, -1, 
361, 0, 693, -1, 
407, 0, 739, -1, 
429, 0, 761, -1, 
400, 0, 732, -1, 
394, 0, 726, -1, 
364, 0, 696, -1, 
390, 0, 722, -1, 
321, 0, 653, -1, 
410, 0, 742, -1, 
379, 0, 711, -1, 
401, 0, 733, -1, 
384, 0, 716, -1, 
405, 0, 737, -1, 
392, 0, 724, -1, 
385, 0, 717, -1, 
396, 0, 728, -1, 
382, 0, 714, -1, 
382, 0, 714, -1, 
368, 0, 700, -1, 
375, 0, 707, -1, 
363, 0, 695, -1, 
387, 0, 719, -1, 
372, 0, 704, -1, 
352, 0, 684, -1, 
371, 0, 703, -1, 
363, 0, 695, -1, 
347, 0, 679, -1, 
359, 0, 691, -1, 
361, 0, 693, -1, 
360, 0, 692, -1, 
369, 0, 701, -1, 
386, 0, 718, -1, 
365, 0, 697, -1, 
368, 0, 700, -1, 
365, 0, 697, -1, 
382, 0, 714, -1, 
390, 0, 722, -1, 
398, 0, 730, -1, 
389, 0, 721, -1, 
383, 0, 715, -1, 
346, 0, 678, -1, 
345, 0, 677, -1, 
354, 0, 686, -1, 
349, 0, 681, -1, 
355, 0, 687, -1, 
370, 0, 702, -1, 
366, 0, 698, -1, 
367, 0, 699, -1, 
365, 0, 697, -1, 
376, 0, 708, -1, 
368, 0, 700, -1, 
380, 0, 712, -1, 
381, 0, 713, -1, 
365, 0, 697, -1, 
374, 0, 706, -1, 
382, 0, 714, -1, 
359, 0, 691, -1, 
366, 0, 698, -1, 
412, 0, 744, -1, 
369, 0, 701, -1, 
383, 0, 715, -1, 
354, 0, 686, -1, 
362, 0, 694, -1, 
365, 0, 697, -1, 
360, 0, 692, -1, 
358, 0, 690, -1, 
367, 0, 699, -1, 
375, 0, 707, -1, 
382, 0, 714, -1, 
351, 0, 683, -1, 
374, 0, 706, -1, 
362, 0, 694, -1, 
358, 0, 690, -1, 
378, 0, 710, -1, 
376, 0, 708, -1, 
291, 0, 623, -1, 
350, 0, 682, -1, 
382, 0, 714, -1, 
378, 0, 710, -1, 
373, 0, 705, -1, 
385, 0, 717, -1, 
384, 0, 716, -1, 
379, 0, 711, -1, 
383, 0, 715, -1, 
370, 0, 702, -1, 
374, 0, 706, -1, 
367, 0, 699, -1, 
362, 0, 694, -1, 
389, 0, 721, -1, 
383, 0, 715, -1, 
357, 0, 689, -1, 
383, 0, 715, -1, 
364, 0, 696, -1, 
377, 0, 709, -1, 
349, 0, 681, -1, 
374, 0, 706, -1, 
378, 0, 710, -1, 
358, 0, 690, -1, 
374, 0, 706, -1, 
354, 0, 686, -1, 
362, 0, 694, -1, 
367, 0, 699, -1, 
366, 0, 698, -1, 
353, 0, 685, -1, 
372, 0, 704, -1, 
385, 0, 717, -1, 
364, 0, 696, -1, 
395, 0, 727, -1, 
371, 0, 703, -1, 
349, 0, 681, -1, 
324, 0, 656, -1, 
366, 0, 698, -1, 
355, 0, 687, -1, 
337, 0, 669, -1, 
371, 0, 703, -1, 
366, 0, 698, -1, 
378, 0, 710, -1, 
386, 0, 718, -1, 
372, 0, 704, -1, 
363, 0, 695, -1, 
379, 0, 711, -1, 
357, 0, 689, -1, 
380, 0, 712, -1, 
366, 0, 698, -1, 
364, 0, 696, -1, 
353, 0, 685, -1, 
377, 0, 709, -1, 
372, 0, 704, -1, 
358, 0, 690, -1, 
364, 0, 696, -1, 
371, 0, 703, -1, 
354, 0, 686, -1, 
410, 0, 742, -1, 
393, 0, 725, -1, 
391, 0, 723, -1, 
359, 0, 691, -1, 
363, 0, 695, -1, 
351, 0, 683, -1, 
379, 0, 711, -1, 
360, 0, 692, -1, 
347, 0, 679, -1, 
367, 0, 699, -1, 
357, 0, 689, -1, 
362, 0, 694, -1, 
350, 0, 682, -1, 
370, 0, 702, -1, 
362, 0, 694, -1, 
369, 0, 701, -1, 
360, 0, 692, -1, 
368, 0, 700, -1, 
351, 0, 683, -1, 
370, 0, 702, -1, 
361, 0, 693, -1, 
362, 0, 694, -1, 
363, 0, 695, -1, 
377, 0, 709, -1, 
363, 0, 695, -1, 
361, 0, 693, -1, 
360, 0, 692, -1, 
367, 0, 699, -1, 
334, 0, 666, -1, 
370, 0, 702, -1, 
