0, 0, 0, 0, 319, 1300931605.86, 
0, 0, 0, 0, 319, 1300931607.32, 
0, 0, 0, 0, 319, 1300931608.82, 
0, 0, 0, 0, 319, 1300931610.32, 
0, 0, 0, 0, 319, 1300931611.82, 
0, 0, 0, 0, 319, 1300931613.35, 
0, 0, 0, 0, 319, 1300931614.83, 
0, 0, 0, 0, 319, 1300931616.37, 
0, 0, 0, 0, 319, 1300931617.83, 
0, 0, 0, 0, 319, 1300931619.33, 
0, 0, 0, 0, 319, 1300931620.84, 
0, 0, 0, 0, 319, 1300931622.33, 
0, 0, 0, 0, 319, 1300931623.85, 
0, 0, 0, 0, 319, 1300931625.34, 
0, 0, 0, 0, 319, 1300931626.89, 
0, 0, 0, 0, 319, 1300931628.34, 
0, 0, 0, 0, 319, 1300931629.84, 
0, 0, 0, 0, 319, 1300931631.35, 
0, 0, 0, 0, 319, 1300931632.85, 
0, 0, 0, 0, 319, 1300931634.38, 
0, 0, 0, 0, 319, 1300931635.85, 
0, 0, 0, 0, 319, 1300931637.35, 
0, 0, 0, 0, 319, 1300931638.86, 
0, 0, 0, 0, 319, 1300931640.36, 
0, 0, 0, 0, 319, 1300931641.88, 
0, 0, 0, 0, 319, 1300931643.36, 
0, 0, 0, 0, 319, 1300931644.9, 
0, 0, 0, 0, 319, 1300931646.38, 
0, 0, 0, 0, 319, 1300931647.87, 
0, 0, 0, 0, 319, 1300931649.42, 
0, 0, 0, 0, 319, 1300931650.87, 
0, 0, 0, 0, 319, 1300931652.42, 
0, 0, 0, 0, 319, 1300931653.88, 
0, 0, 0, 0, 319, 1300931655.39, 
0, 0, 0, 0, 319, 1300931656.9, 
0, 0, 0, 0, 319, 1300931658.39, 
0, 0, 0, 0, 319, 1300931659.94, 
