0, 0, 0, 0, 319, 1300937816.46, 
0, 0, 0, 0, 319, 1300937817.92, 
0, 0, 0, 0, 319, 1300937819.42, 
0, 0, 0, 0, 319, 1300937820.92, 
0, 0, 0, 0, 319, 1300937822.42, 
0, 0, 0, 0, 319, 1300937823.95, 
0, 0, 0, 0, 319, 1300937825.43, 
0, 0, 0, 0, 319, 1300937835.24, 
0, 0, 0, 0, 319, 1300937836.73, 
0, 0, 0, 0, 319, 1300937838.24, 
0, 0, 0, 0, 319, 1300937839.75, 
0, 0, 0, 0, 319, 1300937841.24, 
0, 0, 0, 0, 319, 1300937842.79, 
0, 0, 0, 0, 319, 1300937844.24, 
0, 0, 0, 0, 319, 1300937845.75, 
0, 0, 0, 0, 319, 1300937847.25, 
0, 0, 0, 0, 319, 1300937848.75, 
0, 0, 0, 0, 319, 1300937850.26, 
0, 0, 0, 0, 319, 1300937851.75, 
0, 0, 0, 0, 319, 1300937853.29, 
0, 0, 0, 0, 319, 1300937854.76, 
0, 0, 0, 0, 319, 1300937856.26, 
0, 0, 0, 0, 319, 1300937857.76, 
0, 0, 0, 0, 319, 1300937859.26, 
0, 0, 0, 0, 319, 1300937860.78, 
0, 0, 0, 0, 319, 1300937862.26, 
0, 0, 0, 0, 319, 1300937863.81, 
0, 0, 0, 0, 319, 1300937865.27, 
0, 0, 0, 0, 319, 1300937866.77, 
0, 0, 0, 0, 319, 1300937868.27, 
0, 0, 0, 0, 319, 1300937869.77, 
0, 0, 0, 0, 319, 1300937871.29, 
0, 0, 0, 0, 319, 1300937872.78, 
0, 0, 0, 0, 319, 1300937874.33, 
0, 0, 0, 0, 319, 1300937875.78, 
0, 0, 0, 0, 319, 1300937877.28, 
0, 0, 0, 0, 319, 1300937878.79, 
0, 0, 0, 0, 319, 1300937880.29, 
0, 0, 0, 0, 319, 1300937881.81, 
0, 0, 0, 0, 319, 1300937883.29, 
0, 0, 0, 0, 319, 1300937884.84, 
0, 0, 0, 0, 319, 1300937886.31, 
0, 0, 0, 0, 319, 1300937887.8, 
0, 0, 0, 0, 319, 1300937889.35, 
0, 0, 0, 0, 319, 1300937890.8, 
0, 0, 0, 0, 319, 1300937892.36, 
0, 0, 0, 0, 319, 1300937893.81, 
0, 0, 0, 0, 319, 1300937895.32, 
0, 0, 0, 0, 319, 1300937896.83, 
0, 0, 0, 0, 319, 1300937898.33, 
0, 0, 0, 0, 319, 1300937899.86, 
0, 0, 0, 0, 319, 1300937901.34, 
0, 0, 0, 0, 319, 1300937902.83, 
0, 0, 0, 0, 319, 1300937904.36, 
0, 0, 0, 0, 319, 1300937905.87, 
0, 0, 0, 0, 319, 1300937907.32, 
0, 0, 0, 0, 319, 1300937908.82, 
0, 0, 0, 0, 319, 1300937910.32, 
0, 0, 0, 0, 319, 1300937911.82, 
