1549, 1522, 1465, 1077, 2076, 969, 0, 17341, 1301015152.76, 
1555, 1523, 1469, 1072, 2072, 968, 0, 17335, 1301015153.03, 
1553, 1521, 1468, 1077, 2078, 964, 0, 17340, 1301015153.34, 
1557, 1524, 1468, 1075, 2074, 967, 0, 17345, 1301015153.63, 
1557, 1519, 1466, 1078, 2074, 969, 0, 17346, 1301015153.94, 
1558, 1520, 1467, 1074, 2071, 975, 0, 17350, 1301015154.24, 
1555, 1521, 1468, 1076, 2073, 969, 0, 17344, 1301015154.54, 
1554, 1522, 1470, 1074, 2069, 971, 0, 17336, 1301015154.84, 
1555, 1518, 1469, 1075, 2073, 970, 0, 17342, 1301015155.14, 
1557, 1521, 1467, 1074, 2077, 966, 0, 17344, 1301015155.44, 
1556, 1521, 1467, 1075, 2075, 969, 0, 17344, 1301015155.75, 
1556, 1521, 1467, 1074, 2074, 969, 0, 17343, 1301015156.05, 
1556, 1522, 1469, 1074, 2075, 967, 0, 17344, 1301015156.35, 
1556, 1522, 1468, 1074, 2075, 970, 0, 17345, 1301015156.66, 
1556, 1521, 1468, 1075, 2074, 968, 0, 17344, 1301015156.95, 
1555, 1522, 1466, 1075, 2076, 968, 0, 17344, 1301015157.26, 
1555, 1522, 1470, 1074, 2074, 969, 0, 17343, 1301015157.55, 
1556, 1522, 1469, 1073, 2075, 967, 0, 17341, 1301015157.85, 
1554, 1522, 1468, 1074, 2074, 969, 0, 17339, 1301015158.16, 
1557, 1522, 1467, 1075, 2075, 969, 0, 17348, 1301015158.46, 
1557, 1522, 1468, 1075, 2073, 970, 0, 17348, 1301015158.77, 
1556, 1521, 1466, 1075, 2074, 968, 0, 17340, 1301015159.06, 
1559, 1520, 1468, 1074, 2073, 969, 0, 17343, 1301015159.36, 
1556, 1521, 1467, 1075, 2076, 967, 0, 17343, 1301015159.67, 
1555, 1522, 1467, 1075, 2074, 970, 0, 17345, 1301015159.97, 
1556, 1520, 1467, 1074, 2078, 964, 0, 17338, 1301015160.29, 
1555, 1522, 1468, 1074, 2073, 969, 0, 17341, 1301015160.58, 
1556, 1520, 1469, 1074, 2074, 965, 0, 17334, 1301015160.88, 
1555, 1521, 1466, 1075, 2075, 968, 0, 17340, 1301015161.18, 
1555, 1521, 1470, 1075, 2069, 967, 0, 17331, 1301015161.49, 
1556, 1522, 1469, 1074, 2073, 968, 0, 17339, 1301015161.78, 
1557, 1521, 1468, 1074, 2071, 970, 0, 17340, 1301015162.09, 
1556, 1518, 1466, 1077, 2076, 967, 0, 17345, 1301015162.39, 
1556, 1521, 1465, 1076, 2077, 968, 0, 17348, 1301015162.7, 
1556, 1521, 1469, 1075, 2072, 968, 0, 17341, 1301015162.98, 
1557, 1520, 1466, 1075, 2076, 966, 0, 17341, 1301015163.32, 
1555, 1520, 1467, 1076, 2075, 968, 0, 17344, 1301015163.59, 
1558, 1521, 1467, 1073, 2075, 968, 0, 17341, 1301015163.91, 
1556, 1521, 1467, 1075, 2074, 968, 0, 17342, 1301015164.19, 
1556, 1521, 1468, 1074, 2074, 967, 0, 17339, 1301015164.52, 
1556, 1521, 1469, 1075, 2073, 970, 0, 17345, 1301015164.8, 
1556, 1521, 1467, 1075, 2074, 968, 0, 17343, 1301015165.13, 
1556, 1522, 1468, 1075, 2074, 968, 0, 17344, 1301015165.4, 
1557, 1521, 1468, 1075, 2075, 968, 0, 17347, 1301015165.74, 
1557, 1521, 1467, 1074, 2072, 969, 0, 17339, 1301015166.0, 
1558, 1521, 1469, 1074, 2073, 969, 0, 17344, 1301015166.35, 
1557, 1519, 1468, 1076, 2075, 966, 0, 17342, 1301015166.61, 
1556, 1522, 1467, 1074, 2073, 970, 0, 17343, 1301015166.95, 
1556, 1519, 1469, 1074, 2072, 970, 0, 17339, 1301015167.21, 
1556, 1522, 1470, 1074, 2070, 972, 0, 17344, 1301015167.57, 
1558, 1520, 1469, 1075, 2073, 969, 0, 17344, 1301015167.82, 
1554, 1521, 1468, 1075, 2074, 969, 0, 17345, 1301015168.17, 
1556, 1520, 1468, 1075, 2074, 967, 0, 17340, 1301015168.42, 
1556, 1523, 1467, 1074, 2073, 969, 0, 17344, 1301015168.78, 
1557, 1520, 1467, 1075, 2073, 968, 0, 17341, 1301015169.02, 
1556, 1522, 1468, 1073, 2074, 969, 0, 17340, 1301015169.38, 
1556, 1521, 1469, 1074, 2073, 969, 0, 17342, 1301015169.62, 
1556, 1521, 1468, 1075, 2076, 966, 0, 17342, 1301015169.92, 
1556, 1521, 1466, 1076, 2074, 969, 0, 17342, 1301015170.22, 
1556, 1520, 1468, 1074, 2075, 968, 0, 17343, 1301015170.53, 
1554, 1522, 1468, 1074, 2075, 969, 0, 17338, 1301015170.83, 
1556, 1522, 1468, 1073, 2074, 968, 0, 17330, 1301015171.13, 
1556, 1521, 1467, 1075, 2075, 969, 0, 17345, 1301015171.43, 
1556, 1522, 1467, 1075, 2073, 968, 0, 17341, 1301015171.73, 
1557, 1521, 1468, 1075, 2074, 966, 0, 17341, 1301015172.03, 
1556, 1522, 1469, 1073, 2073, 969, 0, 17338, 1301015172.33, 
1557, 1522, 1467, 1075, 2075, 966, 0, 17341, 1301015172.64, 
