0, 0, 0, 0, 319, 1300995382.28, 
0, 0, 0, 0, 319, 1300995383.75, 
0, 0, 0, 0, 319, 1300995385.25, 
0, 0, 0, 0, 319, 1300995386.76, 
0, 0, 0, 0, 319, 1300995388.26, 
0, 0, 0, 0, 319, 1300995389.77, 
0, 0, 0, 0, 319, 1300995391.26, 
0, 0, 0, 0, 319, 1300995392.81, 
0, 0, 0, 0, 319, 1300995394.28, 
0, 0, 0, 0, 319, 1300995395.77, 
0, 0, 0, 0, 319, 1300995397.31, 
0, 0, 0, 0, 319, 1300995398.77, 
0, 0, 0, 0, 319, 1300995400.32, 
0, 0, 0, 0, 319, 1300995401.77, 
0, 0, 0, 0, 319, 1300995403.28, 
0, 0, 0, 0, 319, 1300995404.79, 
0, 0, 0, 0, 319, 1300995406.29, 
0, 0, 0, 0, 319, 1300995407.83, 
0, 0, 0, 0, 319, 1300995409.31, 
0, 0, 0, 0, 319, 1300995410.8, 
0, 0, 0, 0, 319, 1300995412.32, 
0, 0, 0, 0, 319, 1300995413.83, 
0, 0, 0, 0, 319, 1300995415.46, 
0, 0, 0, 0, 319, 1300995416.79, 
0, 0, 0, 0, 319, 1300995418.3, 
0, 0, 0, 0, 319, 1300995419.8, 
0, 0, 0, 0, 319, 1300995421.33, 
0, 0, 0, 0, 319, 1300995422.8, 
0, 0, 0, 0, 319, 1300995424.3, 
0, 0, 0, 0, 319, 1300995425.8, 
0, 0, 0, 0, 319, 1300995427.3, 
0, 0, 0, 0, 319, 1300995428.81, 
0, 0, 0, 0, 319, 1300995430.31, 
0, 0, 0, 0, 319, 1300995431.84, 
0, 0, 0, 0, 319, 1300995433.31, 
0, 0, 0, 0, 319, 1300995434.81, 
0, 0, 0, 0, 319, 1300995436.32, 
0, 0, 0, 0, 319, 1300995437.82, 
0, 0, 0, 0, 319, 1300995439.33, 
0, 0, 0, 0, 319, 1300995440.82, 
0, 0, 0, 0, 319, 1300995442.37, 
0, 0, 0, 0, 319, 1300995443.82, 
0, 0, 0, 0, 319, 1300995445.33, 
0, 0, 0, 0, 319, 1300995446.83, 
0, 0, 0, 0, 319, 1300995448.33, 
0, 0, 0, 0, 319, 1300995449.84, 
0, 0, 0, 0, 319, 1300995451.33, 
0, 0, 0, 0, 319, 1300995452.88, 
0, 0, 0, 0, 319, 1300995454.34, 
0, 0, 0, 0, 319, 1300995455.84, 
0, 0, 0, 0, 319, 1300995457.34, 
0, 0, 0, 0, 319, 1300995458.84, 
0, 0, 0, 0, 319, 1300995460.36, 
