1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014277.82, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014278.1, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014278.4, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014278.7, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014279.01, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15316, 1301014279.31, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014279.61, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15316, 1301014279.91, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014280.21, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014280.52, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15318, 1301014280.82, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014281.12, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15318, 1301014281.42, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014281.72, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014282.02, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014282.33, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014282.63, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014282.92, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014283.23, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15316, 1301014283.53, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014283.83, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014284.14, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014284.43, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014284.74, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15315, 1301014285.04, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15318, 1301014285.36, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15316, 1301014285.64, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014285.95, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014286.25, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15316, 1301014286.56, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15318, 1301014286.85, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014287.17, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014287.45, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014287.77, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15316, 1301014288.06, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014288.47, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014288.66, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15316, 1301014288.98, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014289.26, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15316, 1301014289.6, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15316, 1301014289.87, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014290.2, 
1200, 1200, 1200, 1200, 1200, 1200, 0, 15317, 1301014290.47, 
