1500, 1500, 900, 1500, 1500, 1500, 0, 17597, 1300928807.44, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17597, 1300928807.73, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17597, 1300928808.03, 
1500, 1500, 900, 1499, 1500, 1500, 0, 17596, 1300928808.34, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17597, 1300928808.65, 
1500, 1499, 900, 1500, 1500, 1500, 0, 17596, 1300928808.95, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17598, 1300928809.25, 
1499, 1500, 900, 1500, 1500, 1500, 0, 17597, 1300928809.54, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17598, 1300928809.84, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17598, 1300928810.15, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17598, 1300928810.45, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17597, 1300928810.76, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17598, 1300928811.06, 
1500, 1500, 900, 1500, 1500, 1500, 0, 17597, 1300928811.35, 
