0, 0, 0, 0, 319, 1301027858.02, 
0, 0, 0, 0, 319, 1301027859.56, 
0, 0, 0, 0, 319, 1301027861.02, 
0, 0, 0, 0, 319, 1301027862.58, 
0, 0, 0, 0, 319, 1301027864.06, 
0, 0, 0, 0, 319, 1301027865.53, 
0, 0, 0, 0, 319, 1301027867.03, 
0, 0, 0, 0, 319, 1301027868.54, 
0, 0, 0, 0, 319, 1301027870.06, 
0, 0, 0, 0, 319, 1301027871.57, 
0, 0, 0, 0, 319, 1301027873.07, 
0, 0, 0, 0, 319, 1301027874.58, 
0, 0, 0, 0, 319, 1301027876.09, 
0, 0, 0, 0, 319, 1301027877.55, 
0, 0, 0, 0, 319, 1301027879.04, 
0, 0, 0, 0, 319, 1301027880.59, 
0, 0, 0, 0, 319, 1301027882.05, 
0, 0, 0, 0, 319, 1301027883.55, 
0, 0, 0, 0, 319, 1301027885.05, 
0, 0, 0, 0, 319, 1301027886.55, 
0, 0, 0, 0, 319, 1301027888.07, 
0, 0, 0, 0, 319, 1301027889.56, 
0, 0, 0, 0, 319, 1301027891.1, 
0, 0, 0, 0, 319, 1301027892.56, 
0, 0, 0, 0, 319, 1301027901.47, 
0, 0, 0, 0, 319, 1301027902.96, 
0, 0, 0, 0, 319, 1301027904.46, 
0, 0, 0, 0, 319, 1301027905.96, 
0, 0, 0, 0, 319, 1301027907.46, 
