0, 0, 0, 0, 319, 1300995150.98, 
0, 0, 0, 0, 319, 1300995152.52, 
0, 0, 0, 0, 319, 1300995153.98, 
0, 0, 0, 0, 319, 1300995155.48, 
0, 0, 0, 0, 319, 1300995156.98, 
0, 0, 0, 0, 319, 1300995158.49, 
0, 0, 0, 0, 319, 1300995160.01, 
0, 0, 0, 0, 319, 1300995161.49, 
0, 0, 0, 0, 319, 1300995163.05, 
0, 0, 0, 0, 319, 1300995164.49, 
0, 0, 0, 0, 319, 1300995166.0, 
0, 0, 0, 0, 319, 1300995167.5, 
0, 0, 0, 0, 319, 1300995169.0, 
0, 0, 0, 0, 319, 1300995170.53, 
0, 0, 0, 0, 319, 1300995172.0, 
0, 0, 0, 0, 319, 1300995173.5, 
0, 0, 0, 0, 319, 1300995175.01, 
0, 0, 0, 0, 319, 1300995176.51, 
0, 0, 0, 0, 319, 1300995178.02, 
0, 0, 0, 0, 319, 1300995179.51, 
0, 0, 0, 0, 319, 1300995181.05, 
0, 0, 0, 0, 319, 1300995182.52, 
0, 0, 0, 0, 319, 1300995184.02, 
0, 0, 0, 0, 319, 1300995185.56, 
0, 0, 0, 0, 319, 1300995187.02, 
0, 0, 0, 0, 319, 1300995188.57, 
0, 0, 0, 0, 319, 1300995190.02, 
0, 0, 0, 0, 319, 1300995191.53, 
0, 0, 0, 0, 319, 1300995193.03, 
0, 0, 0, 0, 319, 1300995194.54, 
0, 0, 0, 0, 319, 1300995196.08, 
0, 0, 0, 0, 319, 1300995197.56, 
0, 0, 0, 0, 319, 1300995199.05, 
0, 0, 0, 0, 319, 1300995200.57, 
0, 0, 0, 0, 319, 1300995202.08, 
0, 0, 0, 0, 319, 1300995203.59, 
