1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1888, 1918, 1984, 1995, 1500, 1500, 0, 11113, -1, 
1887, 1917, 1984, 1995, 1500, 1500, 0, 11111, -1, 
1887, 1916, 1983, 1993, 1500, 1500, 0, 11107, -1, 
1887, 1918, 1984, 1995, 1500, 1500, 0, 11112, -1, 
1887, 1918, 1985, 1995, 1500, 1500, 0, 11113, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1916, 1983, 1993, 1500, 1500, 0, 11107, -1, 
1887, 1916, 1983, 1995, 1499, 1500, 0, 11108, -1, 
1888, 1916, 1982, 1994, 1500, 1499, 0, 11107, -1, 
1888, 1917, 1983, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1917, 1984, 1995, 1500, 1500, 0, 11111, -1, 
1887, 1917, 1984, 1995, 1500, 1500, 0, 11111, -1, 
1888, 1917, 1983, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1916, 1983, 1994, 1500, 1500, 0, 11108, -1, 
1887, 1918, 1985, 1996, 1500, 1499, 0, 11113, -1, 
1888, 1917, 1983, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1918, 1984, 1995, 1500, 1500, 0, 11112, -1, 
1887, 1918, 1984, 1995, 1500, 1500, 0, 11112, -1, 
1887, 1918, 1984, 1996, 1500, 1500, 0, 11113, -1, 
1887, 1917, 1983, 1996, 1500, 1500, 0, 11111, -1, 
1888, 1918, 1984, 1994, 1500, 1500, 0, 11112, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1917, 1985, 1994, 1500, 1500, 0, 11111, -1, 
1887, 1917, 1984, 1995, 1500, 1500, 0, 11111, -1, 
1887, 1917, 1984, 1995, 1500, 1500, 0, 11111, -1, 
1887, 1918, 1983, 1995, 1500, 1500, 0, 11111, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1888, 1918, 1984, 1995, 1500, 1500, 0, 11113, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1916, 1984, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1917, 1983, 1995, 1500, 1499, 0, 11109, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1995, 1500, 1500, 0, 11110, -1, 
1888, 1916, 1982, 1993, 1500, 1499, 0, 11106, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1995, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1888, 1917, 1983, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1499, 1500, 0, 11109, -1, 
1888, 1918, 1984, 1994, 1500, 1499, 0, 11111, -1, 
1887, 1916, 1984, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1918, 1984, 1994, 1500, 1500, 0, 11111, -1, 
1887, 1917, 1983, 1995, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1916, 1983, 1993, 1500, 1500, 0, 11107, -1, 
1887, 1917, 1983, 1995, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1916, 1984, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1917, 1984, 1994, 1499, 1500, 0, 11109, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1918, 1984, 1995, 1500, 1500, 0, 11112, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1888, 1918, 1983, 1995, 1500, 1500, 0, 11112, -1, 
1890, 1915, 1976, 1992, 1500, 1500, 0, 11101, -1, 
1888, 1916, 1982, 1994, 1500, 1500, 0, 11108, -1, 
1887, 1918, 1983, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1916, 1983, 1995, 1500, 1500, 0, 11109, -1, 
1887, 1916, 1983, 1994, 1500, 1500, 0, 11108, -1, 
1887, 1916, 1984, 1993, 1500, 1500, 0, 11108, -1, 
1887, 1918, 1984, 1995, 1500, 1500, 0, 11112, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1918, 1984, 1995, 1500, 1500, 0, 11112, -1, 
1887, 1917, 1984, 1995, 1500, 1500, 0, 11111, -1, 
1888, 1918, 1984, 1994, 1500, 1500, 0, 11112, -1, 
1887, 1918, 1985, 1994, 1500, 1500, 0, 11112, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1995, 1500, 1500, 0, 11110, -1, 
1887, 1918, 1984, 1995, 1500, 1500, 0, 11112, -1, 
1887, 1918, 1984, 1994, 1500, 1500, 0, 11111, -1, 
1888, 1918, 1984, 1994, 1500, 1500, 0, 11112, -1, 
1887, 1917, 1984, 1995, 1500, 1500, 0, 11111, -1, 
1887, 1918, 1984, 1995, 1500, 1500, 0, 11112, -1, 
1888, 1918, 1984, 1994, 1500, 1500, 0, 11112, -1, 
1887, 1917, 1984, 1995, 1500, 1500, 0, 11111, -1, 
1888, 1917, 1983, 1994, 1500, 1500, 0, 11110, -1, 
1888, 1917, 1983, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1918, 1984, 1994, 1500, 1500, 0, 11111, -1, 
1887, 1918, 1983, 1993, 1500, 1500, 0, 11109, -1, 
1887, 1917, 1984, 1994, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1995, 1500, 1500, 0, 11110, -1, 
1887, 1917, 1983, 1994, 1500, 1500, 0, 11109, -1, 
1888, 1918, 1984, 1994, 1500, 1500, 0, 11112, -1, 
1887, 1916, 1984, 1994, 1500, 1500, 0, 11109, -1, 
1887, 1918, 1984, 1994, 1500, 1500, 0, 11111, -1, 
1887, 1917, 1984, 1995, 1500, 1500, 0, 11111, -1, 
