1556, 1521, 1469, 1064, 2076, 966, 0, 17318, 1301016161.46, 
1560, 1520, 1470, 1063, 2074, 968, 0, 17321, 1301016161.75, 
1558, 1518, 1472, 1062, 2090, 950, 0, 17312, 1301016162.06, 
1556, 1521, 1472, 1062, 2073, 968, 0, 17316, 1301016162.36, 
1555, 1520, 1469, 1063, 2074, 967, 0, 17313, 1301016162.66, 
1555, 1519, 1471, 1062, 2073, 970, 0, 17315, 1301016162.96, 
1559, 1520, 1464, 1060, 2075, 968, 0, 17309, 1301016163.26, 
1557, 1523, 1469, 1060, 2078, 964, 0, 17313, 1301016163.57, 
1553, 1519, 1470, 1064, 2074, 970, 0, 17318, 1301016163.87, 
1557, 1520, 1471, 1062, 2076, 966, 0, 17316, 1301016164.18, 
1549, 1526, 1470, 1063, 2070, 970, 0, 17310, 1301016164.47, 
1556, 1522, 1472, 1060, 2072, 969, 0, 17309, 1301016164.78, 
1557, 1520, 1469, 1063, 2075, 968, 0, 17319, 1301016165.08, 
1557, 1521, 1469, 1063, 2078, 968, 0, 17326, 1301016165.38, 
1555, 1519, 1470, 1063, 2075, 967, 0, 17315, 1301016165.68, 
1557, 1521, 1469, 1061, 2074, 971, 0, 17319, 1301016165.98, 
1558, 1519, 1468, 1063, 2077, 968, 0, 17321, 1301016166.29, 
1557, 1520, 1471, 1063, 2074, 968, 0, 17319, 1301016166.59, 
1556, 1522, 1471, 1060, 2076, 964, 0, 17309, 1301016166.89, 
1557, 1524, 1470, 1063, 2074, 968, 0, 17322, 1301016167.19, 
1556, 1522, 1471, 1061, 2072, 971, 0, 17318, 1301016167.49, 
1558, 1519, 1470, 1064, 2071, 971, 0, 17319, 1301016167.79, 
1555, 1522, 1470, 1063, 2073, 971, 0, 17322, 1301016168.1, 
1555, 1521, 1471, 1062, 2075, 966, 0, 17314, 1301016168.39, 
1556, 1517, 1469, 1066, 2074, 967, 0, 17318, 1301016168.7, 
1556, 1522, 1470, 1062, 2073, 968, 0, 17314, 1301016169.0, 
1557, 1520, 1470, 1063, 2073, 968, 0, 17316, 1301016169.32, 
1557, 1521, 1471, 1063, 2074, 965, 0, 17314, 1301016169.6, 
1557, 1519, 1463, 1071, 2072, 969, 0, 17327, 1301016169.92, 
1556, 1520, 1470, 1062, 2075, 971, 0, 17323, 1301016170.21, 
1555, 1521, 1469, 1063, 2074, 967, 0, 17313, 1301016170.53, 
1557, 1521, 1470, 1062, 2074, 969, 0, 17319, 1301016170.81, 
1549, 1515, 1470, 1063, 2074, 971, 0, 17309, 1301016171.14, 
1560, 1522, 1473, 1062, 2070, 967, 0, 17315, 1301016171.41, 
1556, 1520, 1468, 1060, 2073, 972, 0, 17314, 1301016171.74, 
1557, 1519, 1470, 1065, 2072, 968, 0, 17319, 1301016172.02, 
1556, 1522, 1469, 1061, 2074, 971, 0, 17319, 1301016172.36, 
1556, 1519, 1468, 1063, 2075, 968, 0, 17316, 1301016172.62, 
1556, 1522, 1471, 1063, 2071, 970, 0, 17318, 1301016172.96, 
1557, 1520, 1470, 1061, 2074, 969, 0, 17314, 1301016173.22, 
1558, 1519, 1473, 1062, 2073, 964, 0, 17308, 1301016173.56, 
1555, 1523, 1470, 1062, 2073, 967, 0, 17312, 1301016173.83, 
1558, 1519, 1469, 1064, 2064, 968, 0, 17299, 1301016174.17, 
1557, 1521, 1468, 1063, 2076, 952, 0, 17289, 1301016174.42, 
1557, 1520, 1470, 1064, 2072, 970, 0, 17319, 1301016174.78, 
1556, 1519, 1469, 1065, 2078, 965, 0, 17322, 1301016175.03, 
1556, 1520, 1469, 1062, 2075, 967, 0, 17313, 1301016175.38, 
1553, 1526, 1470, 1064, 2074, 966, 0, 17317, 1301016175.63, 
1556, 1521, 1470, 1061, 2076, 967, 0, 17314, 1301016176.0, 
1558, 1520, 1470, 1062, 2073, 970, 0, 17319, 1301016176.24, 
1558, 1520, 1470, 1062, 2072, 969, 0, 17316, 1301016176.59, 
1557, 1519, 1471, 1063, 2075, 966, 0, 17316, 1301016176.84, 
1556, 1521, 1470, 1060, 2073, 969, 0, 17311, 1301016177.2, 
1557, 1518, 1470, 1063, 2075, 967, 0, 17316, 1301016177.44, 
