1394, 1393, 1419, 1419, 1500, 1500, 0, 1300995953.69, 
1394, 1393, 1418, 1419, 1500, 1500, 0, 1300995953.99, 
1394, 1393, 1418, 1419, 1500, 1500, 0, 1300995954.29, 
1394, 1393, 1419, 1419, 1500, 1500, 0, 1300995954.6, 
1394, 1393, 1419, 1419, 1500, 1500, 0, 1300995954.9, 
1394, 1393, 1419, 1419, 1500, 1500, 0, 1300995955.2, 
1394, 1393, 1419, 1419, 1500, 1499, 0, 1300995955.5, 
1394, 1393, 1418, 1419, 1500, 1500, 0, 1300995955.8, 
1394, 1393, 1418, 1419, 1500, 1500, 0, 1300995956.1, 
1394, 1393, 1419, 1419, 1500, 1500, 0, 1300995956.41, 
1394, 1393, 1419, 1419, 1500, 1500, 0, 1300995956.71, 
1394, 1393, 1419, 1419, 1500, 1500, 0, 1300995957.02, 
